Drug,Review,Score,Likes
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 I have struggled with ADD since I was in grade school. Although diagnosed, my mother was not about putting me on medication. That being said I struggled really bad until I graduated. I am now 22 &amp; have been out on almost any ADD/ADHD medication you can think of. To keep it short &amp; sweet, Concerta &amp; focalin worked for about an hour then I turned into a horrible person to be around - extreme mood swings, aggression, agitation, really easily annoyed, &amp; hostile. My doctor decided to put me on Adderall XR 10mg tablets &amp; let me tell you it has saved my life!!!!!! It lasts all day for me, I am more focused, my heart rate doesn't jump to extremes like it did on Focalin. It actually makes me more relaxed &amp; enjoyable to be around. 10/10",0,42
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 I would like to first say that my experience with Adderall was overall successful, it most definitely helped my concentration and ability to focus. However, there are some side effects that I think are worth noting. I had minimal anxiety prior to taking this medication (only when traveling). My anxiety dramatically increased to the point where I was put in therapy and almost took a medical leave from work. (I quit taking the medication once I realized it was a significant contributing factor - although not completely to blame) I had a very dry mouth while prescribed, which actually ended up leading to cavities according to my dentist.  Noticeable lower back pain &amp; problems sleeping (both are alleviated once you quit taking the meds)",0,13
Amphetamine/dextroamphetamine,"Makes me sleep, diarrhea. And dissolves in my mouth",1,1
Amphetamine/dextroamphetamine,<b>Mydayis (amphetamine / dextroamphetamine):</b>			 Works great! Lasts longer than Adderall XR and gets me through my 12 hours shift as a nurse. No crash at the end of the day.,0,33
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 This medication is absolutely amazing for those who really suffer from ADHD. You will experience side effects such as, loss of appetite, loss of sleep, hyperactivity, dry mouth and dehydration, but they go away with time. There is a right dosage for everyone. Try to find your dosage and genetic brand that works for you, and with proper nutrition it will change your life! I've suffered from ADHD since I was a child. I was never able to focus or finish tasks. I would do so much better in life, in every aspect of it, if discovered this medication earlier in life! But like a lot of people on here say, better late than never! I am now on 15mg IR twice a day. Give it a try, just do it right!",0,33
Amphetamine/dextroamphetamine,This XR works very well I haven't taken the IR so I don't know how well it works,10,0
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 This drug provides great concentration for a couple hours. However, after a couple hours I predictably experience extreme anxiety, depression, and irritability. It can easily cause you to get into an argument with someone you love because you are so easily irritated and frustrated by anything. The anxiety is the worst. Being a previous smoker, Adderall increases my craving to smoke by ten fold (a habit I have quit and hardly have cravings for anymore). I also find that the drug clouds my ability to think when doing brain intensive work such as programming, math, or even typing. I think that might be related to the dosage though. I don't recommend this medication to anyone (other than those with severe ADHD).",0,14
Amphetamine/dextroamphetamine,Nothing,0,3
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 I used to take Adderall.  My current doctor told me that Adderall is actually amphetamine and that while amphetamine will work for ADHD, it damages dopamine cells by releasing the dopamine inside the cell. She also said that there is increasing evidence that amphetamines increase risk for parkinson's disease even when it is used as directed.",0,26
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 When I first started taking it, it helped me immensely with my ADHD.  Pretty quickly, however, it stopped working. For one thing, it gives me crazy mood swings. It really amps me up at first, and I get super euphoric and happy for two hours, and then I feel awful and anxious and depressed. It actually potentiates my ADHD symptoms.  It makes me extremely thirsty all the time, so I keep having to leave class to go use the bathroom or fill up my water bottle. Adderall makes it harder for me to appreciate the beauty of nature. I feel less in touch with my emotions when I take it. I understand that Adderall helps people a lot of the time, so it's worth a shot. But it didn't help me AT ALL. In fact, it probably made things worse.",0,25
Amphetamine/dextroamphetamine,A good generic.,6,0
Amphetamine/dextroamphetamine,"For my Depression, ADHD, fatigue, PTSD Syndrome I take a combination of dextroamphetamine tablets and time release capsules, between 8am and noon. The caps helps alleviate that evening crash I used to get when the tablets wear off pretty quickly. Some days I may take 30mg &amp; others up to 45mg. I choose  depending on my needs for the day.",10,5
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 I take the extended release once a day. I recently got a dose increase for my extreme fatigue. It has been about 3 weeks and I do not like the symptoms that occur with it. I feel like a zombie, I don't enjoy talking when I am on my medicine, I get extremely bad frequent headaches, I am even more tired when it wears off but I am unable to sleep, I get really irritable and moody. With the lower dose the main problematic symptom I would have was the dry mouth, but that was manageable.",0,14
Amphetamine/dextroamphetamine,"<b>Adderall (amphetamine / dextroamphetamine):</b>			 I have  been diagnosed with ADD . I have always pushed myself to get good grades and to take as many AP and honors classes as I can handle. I enjoy learning about new things; however, my lack of focus got in the way of my learning. It bothers me when people say ADD/ADHD is made up. I know that people who don't have this disorder can't truly understand what it's like. Without adderall my mind is foggy and I can't take the fog away to learn about the things that I love. All my friends know that I have a strong passion for physics and astronomy, but it's very hard for me to pick up a book without forgetting most of what I read after I finished it. On adderall I feel like the fog fades always and my mind is like a clear sunny day. Oh how I wish that I didn't have to take this every day and just naturally be as focused. I am just an 18 year old who is trying to pursue her dreams, but without this medication I'm not sure how I can get through college to learn what I love. I can now look through my telescope at the stars without the clouds getting in the way.",0,90
Amphetamine/dextroamphetamine,"Been on adderall for about 4 yrs total. I started on 20mg XR, which I thought lasted too long and I couldn't sleep at night. So I got switched to 20mg IR tablets for 3 yrs. My tolerance has grown since so I recently bumped up to 30mg IR tablets. As a person suffering from ADHD, adderall was a life saver. I was struggling in school, could not focus at work, my room/car was a total mess, I could barely hold a conversation. Since getting on adderall none of those things are an issue. It has helped me greatly in being able to function in everyday life. It's increased motivation significantly. My only complaint about it is the duration, IR is too short &amp; XR is too long. Also tolerance develops quickly, I can easily handle about 40-50mg at once",9,8
Amphetamine/dextroamphetamine,"<b>Adderall XR (amphetamine / dextroamphetamine):</b>			 Mine may be a somewhat rarer case of ADHD, that is very severe, and my response to amphetamines is almost perfectly paradoxical for the best known effects.  I sleep better and longer with significant blood concentration (it's neutral for going to sleep, but keeps me asleep longer), have better appetite, cannot achieve euphoria or a high from amphetamines, only a mild feeling of extra energy. For me adderall is far less effective than single ingredient D-isomer formulations.  Best guess is that the L-isomer is what ruins it for my condition or perhaps the more exotic salts.  Vyvanse, Desoxyn, Dexedrine are much more effective and without side-effects for me.  Didn't expect the difference, but adderall doesn't work well with my brain chem.",0,25
