Drug,Review,Score,Likes
Paliperidone,<b>Invega Trinza (paliperidone):</b>			 I was on invega sustenna for a little over a year then switched to invega trinza. I'm doing way better than I was. I'm off all my pills and just take the once every 3 month shot. I'm still disabled but the medicine helps relieve the symptoms.. I would recommend this to anyone who's already been on invega and invega sustenna.. It can't take your disability away but it can help you..,0,23
Paliperidone,"This medication along with other antipsychotics are horrendous! I had severe pulsating throughout my whole body and have had a constant painful headache for 4 months straight now! They've lowered the dose from 100mg to 75mg and the pain is still bad so next month are lowering it to 50mg and the Dr is very reluctant to blame the drug!which is crazy as we did MRI scan and everything and the drug company leaflet explains headache is a very common side effect!!My experience is terrible would not recommend these drugs to anyone ,",1,10
Paliperidone,"<b>Invega Sustenna (paliperidone):</b>			 Clears the mind of weird thoughts, delusions and hallucinations. Weight gain has been noted as well as a general feeling of restlessness and drowsiness. I'm always on slow-motion and need to think things twice or 3 times. Still better than having conversations with dead people or thinking my brain can see in the future... by the way, DON'T try quitting this drug cold turkey. It's a recipe for disaster.",0,22
Paliperidone,<b>Invega Sustenna (paliperidone):</b>			 Gained weight. Too much. Fear of cholesterol and diabetes. Less work. Lost a girlfriend.,0,17
Paliperidone,<b>Invega Sustenna (paliperidone):</b>			 My wife has suffered from late onset schizophrenia with severe positive symptoms for over 10 years. She started Invega Sustena treatment (monthly injection) a year ago and has made dramatic improvements. All of her positive symptoms have gone away. Residual negative symptoms remain but is now manageable with talk therapy. The injection method helps with compliance as daily pills are difficult to maintain and easy to discontinue. This is a wonder drug...,0,27
Paliperidone,<b>Invega (paliperidone):</b>			 these drugs are dangerous... they ruined my life.  made my illness much worse. the doctors are do not believe me as they think I'm an inferior life form.   SYMPTOMS INCLUDE TOOTH DECAY LACK OF MOTIVATION EXTREME WEIGHT GAIN HEART PAINS REDUCED LEVEL OFCONSCIOUSNESS  THEY ALSO MADE EXTREMELY DELUSIONAL TO THE POINT I DIDN'T EVEN BELIEVE ANYMORE.,0,47
Paliperidone,"I have been on paliperidone for about a year now. The side effects I have is I get alot of nightmares and bad dreams which I never had before. I do alot of rocking backwards and forwards every time I sit down which is really upsetting and annoying. I have alot of restlessness. I find it difficult to settle and do things. In terms of sleep, this medication is good. I have energy at least. I have tried other medications and had side effects as well. I am having this medication reduced and eventually will be off having antipsychotic drugs. I am sick of the side effects. Clozapine made me sick all the time and sleepy. Another medication I was on I had blurred vision. Sick of the side effects. I'd rather take the risk with having a relapse .",2,6
Paliperidone,"<b>Invega (paliperidone):</b>			 After My doughter' s birth I suffered from this mental illness. Except of weight gain, invega is wonderful medicine.",0,28
Paliperidone,<b>Invega (paliperidone):</b>			 I feel like this medication is OK minus the weight gain feels like I put on a lot of weight and is hard to loose,0,19
Paliperidone,"<b>Invega Trinza (paliperidone):</b>			 When this drug is given regularly, can give the life back to the patients. I have seen their hygiene get better and them get more social.",0,25
Paliperidone,"<b>Invega (paliperidone):</b>			 I feel gr8 once I swallow invega. It will make me a little tired at night. Sometimes when I'm hungry and try not to eat, I will get a strong stomach ache. Once in awhile I will get suicidal thoughts, but am not dangerous to me or others in any way, they're just thoughts of suicide. When it's hot outside, I tend to feel very hot, and I sweat more, too. It's hard to lose weight on this medication which is what I hate about this.....and I've gained ALOT since my pregnancy. My stomach area is inflamed with cortisol....I look horrible with a Santa belly....ppl always ask me if I'm pregnant, and some even stare. Even if I try not to eat, it is very hard to lose any weight with this medication, and no matter what you eat, you gain weight.",0,32
Paliperidone,"<b>Invega (paliperidone):</b>			 Hello, I was on Risperdal for 3 years, I switched to Invega just over a month ago and am already losing a good deal of weight, I do sometimes get restless but I accept this as the price for not sleeping 17 hours a day on Risperdal, my appetite is normal and I don't eat huge portions anymore, my energy is up and I can actually feel emotions fully again, for the first time in a long long time, would recommend giving this a try to anyone - just remember some people get different side effects, for me this also took away sexual side effects that were limiting my relationships.",0,45
